Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,AVGO,ORCL,ADBE,CRM,CSCO,ACN,AMD,INTC,QCOM,TXN,IBM,INTU,AMAT,MU,LRCX,ADI,KLAC,SNPS,BRK-B,JPM,V,MA,BAC,WFC,MS,GS,SPGI,BLK,AXP,C,SCHW,CB,MMC,PGR,AON,CME,ICE,COF,UNH,JNJ,LLY,ABBV,MRK,TMO,ABT,DHR,PFE,BMY,AMGN,GILD,CVS,CI,MDT,ISRG,REGN,VRTX,ZTS,ELV,WMT,HD,MCD,NKE,COST,PG,KO,PEP,LOW,SBUX,TJX,BKNG,MAR,PM,MDLZ,XOM,CVX,COP,SLB,EOG,UPS,RTX,HON,CAT,BA,UNP,GE,LMT,DE,MMM,DUK,SO,NEE,D,AEP
2020-11-30,0.021099909464836974,-0.005389664378187775,-0.01825376266282619,-0.008543726224847115,0.01057598339419985,-0.0030233762892095672,-0.031002439645386293,0.01678707145847702,-0.0006924820383046315,0.003018683196216454,-0.0073900301654852285,0.007494386845578127,-0.004118071886902275,0.06273656460073052,0.018967214558027523,0.023222087345687203,0.014214196850862226,-0.006674962186291489,-0.006266812216981332,-0.002177818137728438,-0.002179867482359543,-0.0084986393662565,0.009655235160866749,-0.00849954575009726,0.009227228497694195,-0.01140142239194153,-0.027553266337492,-0.003080390475242778,-0.007550326560165077,-0.028630685720596127,-0.03900208996434362,-0.031485154663468795,-0.020475931073199782,0.029891197754239762,-0.023436869891883427,-0.016585201381780434,-0.028233547544766147,-0.018511106918132847,-0.023708795879033517,0.0024485889691820972,-0.014927199151728687,-0.008180798099154174,0.0014874849635486687,0.004952944010770732,-0.02415710927216652,-0.004734558162761693,0.004722024093215316,-0.012140620722973505,-0.002955521679276596,0.006636706849971752,0.02554056892676959,0.005575357685646987,0.03621170074595792,0.029008691590483693,-0.010309211667543838,-0.01232131225216937,0.010661223269779141,-0.0011789109369070294,-0.015811774152835856,-0.007766838255089947,-0.0051656631956485954,0.003851777917002641,0.00458732854895727,-0.006750393395696719,-0.004092047843975877,0.007849771376764236,0.005145484280598245,0.0018431168227259764,0.0033520859273394876,0.008702460112304244,0.0018760572158778022,-0.013195788300869427,-0.0025589184244213525,0.007435117941910985,-0.0064870149354357975,0.004587282648624402,-0.011799297206132264,-0.011531103586825742,-0.0019763860766043306,-0.000174015000092953,-0.05125663307368733,-0.04523064846778946,-0.07526911796906588,-0.04981729589792172,-0.0884697354688665,0.012907609525598218,-0.029630750058697086,-0.026216588786286854,-0.008510355246373447,-0.026743617949805176,-0.007586060150379659,-0.021153738608380435,-0.018130738736582885,-0.001259801398427407,-0.02351743225805336,-0.02050706326821894,-0.01319049757697488,-0.02049805048914044,-0.006958869719864813,-0.0003529178081290718
2020-12-01,0.030827123602769513,0.009996759686879741,0.023347039875546427,0.01642659261366375,-0.0008580468822940723,0.03458846069803512,0.030232565079099327,0.007445353477850025,0.017671591325364,0.0014211814200397743,-0.018104250638743435,0.01208679895183895,0.012766352045127771,-0.0003238334503075091,0.025026149360960703,0.027791174704592025,0.013891949035148565,-0.0029144661093982727,0.013635587408016514,0.021702560223071155,0.04665311878358347,0.033115324831598514,0.011863305955858827,0.018613418820297767,0.011076941856971168,0.003363719371602736,0.01577876973672665,0.004040898508323121,0.007042878321710466,0.018821250071915596,0.02596002034797351,0.023451440279661062,0.011991654789459627,-0.049633195936936825,0.02417112145571143,0.01129945706627189,0.007263294508754514,0.025420354447691862,0.032469547309204705,0.014828758775368378,0.02353365533077545,0.02830785233917732,0.02359599562250292,0.01563821491790507,0.04740797740171798,0.014419913558828545,0.019145584366034862,-0.0006182172050952506,-0.005163557727889234,0.014429493141671745,0.013161694627517262,0.002494745801907783,0.0016471571978351474,0.0287133323577895,0.00016004855375517657,0.013691087665480772,0.007417427360738582,-0.003687799889314447,-0.0077937963677591204,-0.013720342387374407,0.010467628248858052,-0.0037983450055447676,0.011196500776104568,0.006110215145253006,0.007639754171287372,-0.000981628806842827,-0.002919896220638263,-0.0059788748974596295,0.0054936177479776305,0.015166052873226699,0.003600208447866571,0.008527180863645345,0.012757613227695419,-0.015530938515065484,0.008161757384655521,0.021571477159395558,0.011940182973734892,0.013005449917669054,0.016897708104785636,0.017580374413422417,0.00970332818611741,0.003096791510990071,-0.007330370737073211,0.019598270323479827,-0.007465979134158918,-0.018179513609937303,-0.006832265789939451,0.011180882157069583,-0.0019007957280188226,0.010915417966323782,-0.008232154402693648,-0.002946883584488136,-2.7608096407449878e-05,-0.024806703556619736,-0.012794621690924601,0.0064753489910414075,0.01203010043283359,0.0076101443929290635,0.021276903897826882,0.0037694912649257617
2020-12-02,0.002933619787292674,-0.0038850461175464757,0.016492525977763073,-0.005139620139509304,0.01153860744152091,0.003385075663245418,-0.027258998689319136,-0.0020759981819585827,0.005788242977399438,0.004403664606111857,-0.08522882853828362,0.008039040822503729,-0.010345886816616856,0.01198316574829228,0.0068602133509068075,-0.004183158652435348,-0.004709853448036538,0.011854602772978451,-0.003727233639673533,0.012104056388536177,0.030262777359465032,0.02474086549355836,-0.0004971542125470352,-0.0013247525374934233,-0.023041487493756896,0.003221897930868911,0.01920825726756381,-0.004829757219838693,0.00395436339474009,0.012896194707556763,0.02886661092387377,0.011693955863563366,0.024000155012727786,-0.003110723720248898,0.004376420888535071,0.02001182316891792,0.031188369527148208,0.016793226474475897,0.0036036356617483722,-0.002750408625078138,0.00044834965683016037,-0.007641422740342407,0.015181861943838415,-0.005599236727835688,0.018840636749229756,0.018669805613227286,0.004679633779128389,-0.002747576553085551,0.009131227407530806,0.003433557126827358,0.016535868002820475,-0.003133936290483419,-0.0008889650251071579,0.03526995404482958,-0.003685205838141914,0.0065755764778363535,0.00016350159638189865,0.030944571757751227,0.021685540362106348,0.013019440519961067,0.02403051782732568,-0.017390619165855603,-0.015631810924060408,-0.014935392624399246,0.014495186542875738,-0.0138891679712988,-0.01454014854437602,-0.02442851458867168,0.0010338661946112104,-0.010475686862548628,-0.0072464878489546525,0.0013453441034187996,-0.00992680451771255,-0.010364693516411894,0.000910551492818934,0.001849309105184771,0.01254475410871514,0.0015561047472705258,0.013501128798284245,-0.005473743841144296,0.037402942705403674,0.02767340263957596,0.017825429696504358,0.027052904286037016,0.027724134174504034,0.005179682413469999,0.009967732057752032,0.00872941887977774,0.003520597480743737,0.05088968534916227,0.005731291446367415,0.027586103713687082,-0.009945472504194863,0.01516845193729388,0.007799467592580767,0.00654067127591107,0.02162783944862401,0.0021576210395235496,0.0014970894916324085,0.007745507279974806
2020-12-03,-0.0011374761884900275,-0.0052466833877102825,-0.0017150749633909612,-0.005244192164348127,-0.010671776553745849,-0.019720346485855522,0.04317707064578702,-0.0097344707043443,0.0032160056819008354,0.006275171326083351,0.0008604999112682421,0.00501262322044016,0.0010812693381052618,-0.015254964132322413,0.02184373267257156,-0.00046659757700695526,-0.004547849210506327,-0.008104792366088964,0.023094779872508964,0.009496767265637418,0.011430801740638596,0.010120592713984466,-0.002070649970343119,0.004174416001752057,0.043387326215009514,0.002603967139500174,-0.00655517840444797,-0.01013405706084114,-0.0149314068629125,0.0010390247001710318,0.010044927709953022,0.0006247861231081231,-0.009173070980409537,-0.020013243848283957,0.0009654792080406871,0.006457693219634519,-0.010839245000088149,0.004128827818328684,0.005288108262189617,0.004481749483783215,-0.01008938717171426,0.005261105732930371,-0.0009345862630422141,0.008445956259929721,-0.0012036228499853197,0.0032226297266344517,0.005805366787837496,-0.007233630399856805,-0.0023815226060964756,-0.004643629078239342,-0.003528989990167819,-0.005732804828444404,-0.006494710273548976,-0.01740178821848215,-0.006433015673698028,0.0015446645258103686,-0.004416784037621135,0.041504874773606204,0.006509106592399894,-0.009947091297509036,0.009903081666896352,-0.01245224641200715,0.0007498816551996246,-0.011827318142808796,0.014382122459563718,-0.008105218105525336,-0.010918472357573372,0.0030825232326170404,0.010178172467829816,-0.02464142972941108,-0.007372433430446801,0.012857258975823127,0.005939739599547078,0.001053848425674131,0.012132346847444131,0.014000010491633574,0.008761490907188696,0.027967841873992372,0.0055078986547647535,0.007223890417474177,0.006759871701968345,-0.0007790578334947451,0.03077307712260202,0.019870530174806555,0.007319321758554098,-0.00592325718928477,0.01876551621108047,0.001057740914671701,0.0043710722841587835,0.05963810802199876,-0.00638642403761891,0.016299168909373662,0.0018540476675164008,-0.024401493985950484,-0.00011606074509595832,-0.016192575103222473,0.0,-0.012918904464020664,-0.015693640390728847,-0.01315954155589949
2020-12-04,-0.0056125121938376266,0.0005600357175861159,0.0010539031353640205,-0.007578327983446487,0.012111766945340996,-0.007628002563221492,0.00953853028069096,0.029714794514112963,0.011641469886687572,0.0035516668560309217,0.02212976829811053,0.006120871961914354,0.014044139398483146,0.0187412349982512,0.01961145352845528,0.0514303340904938,0.028028185087416224,0.02904331925282122,0.013472674639994242,0.03182363940265631,0.04921299970333948,0.032866986653516284,0.03019643127256333,0.02451555835957575,0.01027851601297547,0.0014284556529808867,0.009072781726470192,0.022254126143928632,0.027480973093250816,0.013144109893882927,0.01337458179203277,0.014673969797226682,0.01745451059954939,0.0393130233673582,-0.016703516412390873,0.0155947260381335,0.03605486716405171,-0.0015664117187944582,0.009286230513986027,0.006693122921923145,0.013816430381081712,0.006756038814442311,0.012767574599323206,0.01647146688496015,0.010516870386228838,0.0070806420390461255,0.008523429696366547,0.030115721814202523,0.024250943623372212,0.006015727125145975,-0.00540658121690607,0.003440862219126206,0.0048806534537644275,0.006235838575809005,0.00857880478690154,0.0101361331283778,0.011501866326465215,0.027303163609488257,0.019963459589937838,0.012269870180538822,0.028495415032654625,-0.012809618899212172,0.006391379372500339,0.005602174578160257,0.0036948167143924238,-0.002612142237669479,-0.01547706913181568,-0.0036403297020067837,0.0036944539474372817,-0.0016577351604032398,0.0009467655733148561,0.02027278756355666,0.009692330065513621,-0.01296312177018677,0.02167603952207897,0.010924016562075867,0.013545472339167919,0.024863929214075098,0.028662652628026253,0.008026032332428823,0.03655833025444011,0.038752724756630386,0.0745146415119271,0.06252827253352544,0.10026954704967839,-0.0034557227696701,0.008459908951484962,0.021419696329293192,0.04340614103060836,-0.018929132766197898,0.018738427625943688,0.02641514505732534,0.012650918685554569,0.002809941878177291,0.003666297991628653,-0.012994071439202837,-0.005817500482830362,-0.011315688598887874,-0.032143007211417274,-0.015930820013229874
2020-12-07,0.012269970508706596,-0.00032656028605548837,-0.0036902112941661347,-0.00144820943300783,0.0035771477839683374,0.021022375973975826,0.07131413268972531,0.02237222426014318,-0.0026684327987646084,0.012860082304526843,0.00814664076257321,-0.0006759926288313345,-0.01633528901602499,0.0003190002020929672,-0.034429554675619034,0.002538062626140203,-0.001381120059216201,-0.019654151930817765,0.009739366314976294,0.003376664837273724,-0.009953653351539304,0.01740069554392032,-0.0018057531470446753,0.01137638079630321,0.009667313571973812,-0.009120382773655344,-0.0037602353461270166,-0.0001408290808109225,-0.009844699125981293,-0.006828090367136053,-0.0071067218477433025,-0.011384583463757592,-0.00471662563432651,-0.009456586064211736,0.008557294536786442,-0.008797125592547306,-0.008358839135524043,-0.0045106387396340875,-0.019817199891011605,-0.010739878441385242,0.00815464961086576,-0.020793951416656187,-0.004618845866841914,0.009612654017870703,0.007914320133027841,-0.005801697083811619,-0.008650851838447049,-0.006938143444404354,-0.013422966699046968,0.006956379222044395,-0.0036451481760191307,-0.006672773889155104,0.00766381026193419,0.022558410849798927,-0.017814035464295497,-0.012041307458613204,-0.011858453795034807,-0.011677823166146739,0.00431880844353949,-0.010891359244739496,-0.02043986233652928,0.006010805354071724,-0.005518613022098218,0.0031658699195371565,-0.012466479582195933,-0.005372343344208108,-0.005113827833273743,-0.008778603536516494,0.011371190065643022,-0.0002675782176129182,0.0015273924005985151,-0.015970003189601734,-0.0032911093568573913,0.01326687312426822,-0.008505881160600692,-0.01125624903584721,0.001764607367576554,-0.019541694065399517,0.011516820170836883,-0.010503002818829765,-0.018713977717738417,-0.02701535579990144,-0.032753591131949866,-0.026439256889613016,-0.02698108103329544,0.0013155301984835166,-0.011771142882414543,-0.00742915046134951,-0.01920880447053319,0.023462641474595314,-0.005144198367087127,-0.0018383106794691573,-0.01221989942463364,-0.005446231838800553,-0.013394495202742829,0.007899287771973018,0.0034131871334404096,0.010342319439801795,0.0034267865696175903,0.005396056742977828
2020-12-08,0.005091024748517192,0.008026419505980487,-0.0031369331922604937,0.006108347649924184,-0.01886925192072353,-0.007633634569998549,0.01265269756091203,0.005987110021982156,-0.012876286134281378,0.0061554063571291895,0.0007026378512011711,0.0004510662858105974,0.0022465434833471853,-0.012224955135640148,0.009760824864974538,0.004935841866458901,0.002345418664899901,0.008099198195514967,0.0010747692689596633,0.006843393100336881,0.007987971915235814,0.008435373459410034,0.01683919398169542,0.0008997958763965475,-0.0017142771470013418,-0.004580365671772446,0.0009847852566593485,0.0005643629324640909,-0.0004985884376650374,-0.00550030666025747,-0.013633169104209086,-0.005446790198549101,0.001635781948516657,-0.007554076532816811,0.006244316910086312,-0.003388843205793024,0.0039563820451333775,-0.0041371224293194064,0.00039347139980416834,0.0055142295815429065,0.028697933366313988,0.011534762906520113,0.001091836264790702,-0.001994907785848543,-0.0035495029080070406,0.0,0.017318826306220725,0.012752845784726574,0.017479090974790834,0.00812018721536445,0.0023048964930862947,-0.0035453583036256786,-0.01171805386441993,0.03175742740773346,-0.0013072358681956997,0.01099591964346125,0.005589297728104015,0.003123536784484182,0.0003659533623814326,-0.01269891259271283,0.0012559321715182037,0.003491996653381957,0.012199437603473529,0.0034079985930446366,0.010806881008890601,0.009047302976468385,-0.0035029187185935395,-0.0023937026793207083,0.0026667933997861493,0.011437408340946753,0.002687275981836601,0.0035853616869663263,0.0010320950638385007,-0.004934662393011879,-0.001972461487281141,-0.00698220503957947,-0.01979065838948657,-0.0030836089636834263,0.011753525322051983,-0.0020545857956512092,0.03276284025942866,0.008593933968869871,-0.003269990641627696,0.017520766063247484,0.011247158906086296,-0.006448717430342477,0.019715108793576297,0.004595159235668778,0.0007275303864595628,-0.006717852193925844,0.0010731594995927463,0.009207904813328227,-0.0080081983808582,0.0023410399751808697,0.013576343470225627,-0.003918739545860639,-0.011825368346751075,0.005595448383713286,-0.018256018027465237,-0.0041747112448586865
2020-12-09,-0.020903863701538294,-0.019490037219723866,-0.018478262713517712,-0.02300385041546993,-0.03140448814832597,-0.019336581089030025,-0.06985904262531573,-0.016981122755367783,0.011858337625389348,-0.023299968852697917,-0.03199331961210172,0.007211813903715614,-0.012367134366991883,-0.03325437364164019,-0.012231161883793695,-0.017506015859659718,-0.023518333289893834,0.008591391165574391,-0.022571616053571386,-0.021504307323693017,-0.02432015559500067,-0.03484730906637201,-0.029768059981226114,-0.03914731731235832,-0.025087914106998732,-0.002980007569546861,-0.007786796154194198,-0.01499287823968709,-0.01156123039496293,-0.004493572585958283,0.0038010438968065774,0.007197861694913099,0.016663712386984386,-0.019238781611384814,-0.017144922961318754,-0.014815319507252345,0.010110007686222167,0.0,0.004134036522722262,-0.00685491661783566,0.008186151167702604,-0.012119034313219812,-0.0008218854488740712,0.0009995215952383063,0.024611335014046887,-0.009918001231324025,0.010227540844316207,0.05827184192489909,0.009100255891963727,0.003486517007001755,-0.026583292501262124,-0.004494359356560951,-0.0029530768015538778,-0.016682278873555556,-0.0032723295146425135,0.003974814266173965,-0.005721675013717786,-0.0044677259076543185,-0.007637079153992921,0.015920108301960223,-0.015470061412762637,-0.01709787527914375,-0.023713165839194583,-0.0018241948752490966,-0.013170470596622352,-0.007895547602361552,0.014748795840739293,0.0014394719309092086,-0.0023721495204381826,-0.008765879422520051,-0.011879456299238367,0.0028206194334619017,0.0011683603863859027,0.0587808706979247,-0.008003050677438561,0.019871431012431273,0.009805340013760766,-0.015691875144433598,0.02383814784552718,-0.009778654194730896,0.013257503139487259,-0.01201652519603802,0.0004690256850150565,0.006026871119165111,0.015531977153676157,0.01676742709800827,-0.01262083854922047,0.0008015819958697712,0.006877801730710065,-0.01906416547319978,0.003264724808427877,0.03923366070605949,0.005901561136114619,0.008828364079912276,0.01640954321602739,-0.0013113854934800884,-0.0037706521690675787,-0.00013555711325952124,-0.006020056881100522,0.0013176591122487924
2020-12-10,0.011989038108289884,-0.006043211337382504,-0.0057426942510490075,-0.0008730964486967085,0.0032096044226705978,-0.0028784394357140863,0.03737095767859411,-0.01484831775297446,-0.004185472982480176,-0.014201834158591997,0.010654255169295856,-0.00827901538181508,-0.002471860818471616,0.020371833393662886,0.003794677978251615,-0.0017304165353611012,-0.004669275080698365,-0.014433466635483616,-0.00461300327533698,0.0007971363690133515,-0.001820586274095204,-0.007451899230482173,-0.003526503193490682,-0.0019885088149040886,0.006014494439952278,-0.000703214835317989,-0.00644380842468717,-0.009399813572515736,-0.015823207744153467,0.010763758815259372,0.015146234334298292,0.0010872739454168556,0.006506561909336961,-0.004430744586666591,-0.004660217066259076,0.001232507657906723,0.0262933688454261,-0.008902045360775546,0.004247582408895667,-0.004572854613103305,0.00641027543810746,-0.00391193951663249,0.0005482722533611817,-0.008441532555735987,-0.002633639417456868,-0.013820806015702125,-0.005551994657701953,0.018987256751723525,-0.010858512734415293,-0.0057503188918260895,0.015952071894034914,0.0018809142807953982,0.001660467498575846,-0.0028675284452424066,-0.011818666540081568,-0.007352461804225108,-0.006083522570145106,-0.01795201928266832,-0.02004599718269162,-0.002390265323207408,0.006051695200628648,-0.019769031078144428,-0.0015153382176690267,-0.003654554445358782,-0.01472811409367758,-0.004670606251244824,-0.002899303354758076,-0.0031144950054263765,-0.008718133167970765,-0.004007380874476607,-0.006597938980726914,-0.005250214947392973,-0.007001255397519501,0.0005619700775747472,0.04970146902887884,-0.002997387630135906,-0.0010631141923335141,0.009963810131889739,0.004255011585736268,-0.009355452461453972,0.028271130310862702,0.03217586388183458,0.030444888471174325,0.0004279182637354495,0.032477159347557905,-0.029199674037773904,-0.007614911333319818,-0.0012724488304772796,-0.00677518632158447,0.010212855046631164,-0.01632019820456232,-0.006145617099389433,-0.01649379471711221,-0.005415264728993119,-0.010268766525693751,0.004048595741733552,-0.004442933997390708,-0.005293681581892917,0.0002692530476446908,-0.013397185715323778
2020-12-11,-0.0067350390302205465,0.013015447534800773,0.004044807876840917,0.004813852496939441,0.0031603384090663766,-0.012882724404744472,-0.027237767375868138,-0.010291487529827559,0.018998158168160195,-0.0020131093692363766,-0.0022429642016632556,0.0,-0.0013407190534944213,-0.0001091221452198532,-0.010545169885355032,-0.07364391239648682,-0.008580573225241528,-0.00552163527436933,0.005020775623268747,0.004664614151837387,-0.010522143093294689,0.0031622481872071173,-0.0009199501279685274,0.006445962815053274,0.009480297382508773,-0.004222593745742298,-0.005903446359092346,-0.006598766350399354,-0.01236727349621447,-0.018550334711553762,-0.013903020088542495,-0.017380544345038884,-0.0180439459526055,-0.0030994020639814046,-0.004596145438451105,-0.013213914181961162,-0.025950354800784003,-0.0133732396226377,0.00039025481047416655,0.0006066813696061768,0.0020167899889280694,-0.010327966423856583,-0.012110983116122132,-0.003844873575109986,-0.026407612893693422,-0.007595963085679891,0.004597642831348114,-0.005962674758582809,-0.01069876468583053,-0.0003617838448730648,0.005653665039635936,0.00469400646939877,0.002419335779637377,-0.014617569199133484,0.008637756566674204,-0.0033310791097823644,0.005128261067957718,-0.008724556353775004,-0.015518510834449994,-0.0026624055208083197,0.0025459092146442597,0.001649277804294469,0.000580275337923597,0.008917403441395466,-0.0074898264476632725,-0.0002720941849906344,-0.0009820270173183099,-0.0013457837054989819,-0.0012355050055704586,0.006196529303345466,0.007379656365948062,0.005654813135453685,0.0020733851731420394,-0.014979435762299986,-0.022677957384502512,-0.006915582256045494,-0.007439953368510888,-0.02474011662707254,0.0003526124709614109,0.0038473024261755917,-0.004771735848564385,-0.009640833515951686,-0.011818339877049056,-0.018819448968538155,-0.019751135777992368,0.025328671432495176,-0.0012334566438231276,0.012549302128654238,0.0024599195802017526,-0.01748919068728927,0.002666276602446782,-0.014134302985242209,0.01778334745524912,0.009153601729885663,0.003055199166241973,-0.002397757723301419,-0.0013224267471646511,0.0070956078526951405,0.007938708526384675,0.0033947491140438046
